timestamp_local,time_ms,voltage_v,dv_avg,dv_norm,source_ip
2026-02-17T14:51:39.093342,188694,4.141844,0.0,0.0,192.168.31.108
2026-02-17T14:51:41.083010,190706,4.142875,0.0,0.0,192.168.31.108
2026-02-17T14:51:45.188169,194728,4.142531,0.0,0.0,192.168.31.108
2026-02-17T14:51:47.142885,196739,4.143907,0.0,0.0,192.168.31.108
2026-02-17T14:51:49.130718,198750,3.949688,-0.038844,-0.009835,192.168.31.108
2026-02-17T14:51:51.155353,200761,3.97925,0.0,0.0,192.168.31.108
2026-02-17T14:51:53.131408,202772,3.977188,-0.000412,-0.000104,192.168.31.108
2026-02-17T14:51:55.120913,204783,3.977875,0.0,0.0,192.168.31.108
2026-02-17T14:51:57.154535,206794,3.977875,0.0,0.0,192.168.31.108
2026-02-17T14:51:59.208443,208805,3.976844,-0.000206,-5.2e-05,192.168.31.108
2026-02-17T14:52:01.427091,210815,3.9765,-0.000275,-6.9e-05,192.168.31.108
2026-02-17T14:52:03.183730,212827,3.974438,-0.000688,-0.000173,192.168.31.108
2026-02-17T14:52:09.357271,218861,3.972031,-0.000962,-0.000242,192.168.31.108
2026-02-17T14:52:11.276552,220872,3.971688,-0.000962,-0.000242,192.168.31.108
2026-02-17T14:52:13.295413,222883,3.969625,-0.000963,-0.000242,192.168.31.108
2026-02-17T14:52:15.292767,224894,3.968594,-0.0011,-0.000277,192.168.31.108
2026-02-17T14:52:19.426467,228916,3.967219,-0.000962,-0.000243,192.168.31.108
2026-02-17T14:52:21.305823,230927,3.966532,-0.001031,-0.00026,192.168.31.108
2026-02-17T14:52:23.327254,232938,3.966875,0.0,0.0,192.168.31.108
2026-02-17T14:52:31.481278,240983,3.964469,-0.000481,-0.000121,192.168.31.108
2026-02-17T14:52:33.444691,242994,3.963438,-0.000688,-0.000173,192.168.31.108
2026-02-17T14:52:35.390779,245005,3.963094,-0.000756,-0.000191,192.168.31.108
2026-02-17T14:52:39.490872,249027,3.961719,-0.000756,-0.000191,192.168.31.108
2026-02-17T14:52:41.443795,251038,3.961375,-0.000619,-0.000156,192.168.31.108
2026-02-17T14:52:43.381649,253049,3.961719,0.0,0.0,192.168.31.108
2026-02-17T14:52:45.456227,255060,3.961375,-6.9e-05,-1.7e-05,192.168.31.108
2026-02-17T14:52:47.508201,257072,3.960688,-0.000206,-5.2e-05,192.168.31.108
2026-02-17T14:52:49.474835,259083,3.96,-0.000344,-8.7e-05,192.168.31.108
2026-02-17T14:52:51.520570,261093,3.96,0.0,0.0,192.168.31.108
2026-02-17T14:52:55.526626,265116,3.95725,-0.00055,-0.000139,192.168.31.108
2026-02-17T14:52:57.542506,267127,3.95725,0.0,0.0,192.168.31.108
2026-02-17T14:52:59.608970,269138,3.957594,0.0,0.0,192.168.31.108
2026-02-17T14:53:07.747024,277182,3.956563,0.0,0.0,192.168.31.108
2026-02-17T14:53:09.661745,279193,3.955875,-0.000137,-3.5e-05,192.168.31.108
2026-02-17T14:53:15.742966,285226,3.9545,-0.000206,-5.2e-05,192.168.31.108
2026-02-17T14:53:17.620112,287237,3.953469,-0.000413,-0.000104,192.168.31.108
2026-02-17T14:53:19.619892,289248,3.952438,-0.000619,-0.000157,192.168.31.108
2026-02-17T14:53:21.599810,291260,3.952781,0.0,0.0,192.168.31.108
2026-02-17T14:53:23.649501,293271,3.952781,0.0,0.0,192.168.31.108
2026-02-17T14:53:27.682543,297293,3.952438,0.0,0.0,192.168.31.108
2026-02-17T14:53:29.692891,299304,3.952094,-6.9e-05,-1.7e-05,192.168.31.108
2026-02-17T14:53:31.743816,301315,3.95175,-0.000138,-3.5e-05,192.168.31.108
2026-02-17T14:53:33.713650,303326,3.943156,-0.001856,-0.000471,192.168.31.108
2026-02-17T14:53:35.693242,305337,3.942813,-0.001925,-0.000488,192.168.31.108
2026-02-17T14:53:37.692558,307349,3.942125,-0.002063,-0.000523,192.168.31.108
2026-02-17T14:53:39.727065,309360,3.942125,0.0,0.0,192.168.31.108
2026-02-17T14:53:41.732982,311371,3.941094,-0.000206,-5.2e-05,192.168.31.108
2026-02-17T14:53:43.759611,313383,3.941438,0.0,0.0,192.168.31.108
2026-02-17T14:53:45.780299,315394,3.941094,-6.9e-05,-1.7e-05,192.168.31.108
2026-02-17T14:53:47.805698,317405,3.941438,0.0,0.0,192.168.31.108
2026-02-17T14:53:49.814604,319416,3.941094,-6.9e-05,-1.7e-05,192.168.31.108
2026-02-17T14:53:51.758778,321427,3.940063,-0.000275,-7e-05,192.168.31.108
2026-02-17T14:53:53.773068,323438,3.939719,-0.000344,-8.7e-05,192.168.31.108
2026-02-17T14:53:55.780707,325449,3.939375,-0.000412,-0.000105,192.168.31.108
2026-02-17T14:53:57.838676,327460,3.938344,-0.000619,-0.000157,192.168.31.108
2026-02-17T14:53:59.848132,329472,3.937657,-0.000687,-0.000175,192.168.31.108
2026-02-17T14:54:03.965873,333493,3.936969,-0.00055,-0.00014,192.168.31.108
2026-02-17T14:54:05.954805,335505,3.937313,0.0,0.0,192.168.31.108
2026-02-17T14:54:07.870069,337516,3.937313,0.0,0.0,192.168.31.108
2026-02-17T14:54:09.853526,339527,3.937657,0.0,0.0,192.168.31.108
2026-02-17T14:54:11.912273,341538,3.938,0.0,0.0,192.168.31.108
2026-02-17T14:54:16.007051,345560,3.936625,0.0,0.0,192.168.31.108
2026-02-17T14:54:17.915155,347571,3.935938,-0.000137,-3.5e-05,192.168.31.108
2026-02-17T14:54:19.903155,349582,3.934562,-0.000413,-0.000105,192.168.31.108
2026-02-17T14:54:21.959902,351594,3.933532,-0.000619,-0.000157,192.168.31.108
2026-02-17T14:54:24.002448,353605,3.933532,0.0,0.0,192.168.31.108
2026-02-17T14:54:25.992709,355616,3.932844,-0.000137,-3.5e-05,192.168.31.108
2026-02-17T14:54:27.958980,357628,3.933188,0.0,0.0,192.168.31.108
2026-02-17T14:54:30.014000,359639,3.934562,0.0,0.0,192.168.31.108
2026-02-17T14:54:31.995608,361650,3.934562,0.0,0.0,192.168.31.108
2026-02-17T14:54:34.047342,363661,3.933532,-0.000206,-5.2e-05,192.168.31.108
2026-02-17T14:54:36.006033,365672,3.932844,-0.000344,-8.7e-05,192.168.31.108
2026-02-17T14:54:38.090587,367683,3.932844,0.0,0.0,192.168.31.108
2026-02-17T14:54:40.029002,369694,3.9325,-6.9e-05,-1.7e-05,192.168.31.108
2026-02-17T14:54:42.081397,371705,3.931125,-0.000344,-8.7e-05,192.168.31.108
2026-02-17T14:54:44.094213,373716,3.930438,-0.000481,-0.000122,192.168.31.108
2026-02-17T14:54:48.234693,377738,3.929063,-0.000756,-0.000192,192.168.31.108
2026-02-17T14:54:50.152115,379750,3.929063,0.0,0.0,192.168.31.108
2026-02-17T14:54:54.438081,383772,3.929063,-0.000344,-8.7e-05,192.168.31.108
2026-02-17T14:54:56.185316,385784,3.929063,0.0,0.0,192.168.31.108
2026-02-17T14:54:58.175548,387795,3.929063,0.0,0.0,192.168.31.108
2026-02-17T14:55:00.182274,389806,3.929406,0.0,0.0,192.168.31.108
2026-02-17T14:55:02.170001,391817,3.927,-0.000481,-0.000123,192.168.31.108
2026-02-17T14:55:04.225503,393828,3.926313,-0.000619,-0.000158,192.168.31.108
2026-02-17T14:55:06.272926,395839,3.925969,-0.000688,-0.000175,192.168.31.108
2026-02-17T14:55:08.188897,397850,3.925625,-0.000756,-0.000193,192.168.31.108
2026-02-17T14:55:10.198394,399861,3.924937,-0.000894,-0.000228,192.168.31.108
2026-02-17T14:55:12.267105,401872,3.925969,0.0,0.0,192.168.31.108
2026-02-17T14:55:14.257939,403883,3.925969,0.0,0.0,192.168.31.108
2026-02-17T14:55:16.227592,405895,3.925282,-0.000137,-3.5e-05,192.168.31.108
2026-02-17T14:55:18.227514,407907,3.924594,-0.000275,-7e-05,192.168.31.108
2026-02-17T14:55:20.255685,409918,3.92425,-0.000344,-8.8e-05,192.168.31.108
2026-02-17T14:55:22.281138,411929,3.923907,-0.000412,-0.000105,192.168.31.108
2026-02-17T14:55:24.258586,413941,3.922531,-0.000688,-0.000175,192.168.31.108
2026-02-17T14:55:26.310464,415952,3.922188,-0.000619,-0.000158,192.168.31.108
2026-02-17T14:55:28.320976,417963,3.921844,-0.00055,-0.00014,192.168.31.108
2026-02-17T14:55:30.363933,419974,3.921844,0.0,0.0,192.168.31.108
2026-02-17T14:55:32.342084,421985,3.921844,0.0,0.0,192.168.31.108
2026-02-17T14:55:34.385787,423997,3.922188,0.0,0.0,192.168.31.108
2026-02-17T14:55:36.320739,426008,3.922875,0.0,0.0,192.168.31.108
2026-02-17T14:55:38.361863,428019,3.922188,-0.000137,-3.5e-05,192.168.31.108
2026-02-17T14:55:40.376715,430030,3.9215,-0.000275,-7e-05,192.168.31.108
2026-02-17T14:55:42.367697,432041,3.921156,-0.000344,-8.8e-05,192.168.31.108
2026-02-17T14:55:44.413820,434051,3.919438,-0.000688,-0.000175,192.168.31.108
2026-02-17T14:55:46.428806,436063,3.91875,-0.000825,-0.000211,192.168.31.108
2026-02-17T14:55:48.453607,438075,3.918406,-0.000756,-0.000193,192.168.31.108
2026-02-17T14:55:50.500104,440086,3.918406,0.0,0.0,192.168.31.108
2026-02-17T14:55:52.483453,442097,3.919094,0.0,0.0,192.168.31.108
2026-02-17T14:55:54.478757,444108,3.919438,0.0,0.0,192.168.31.108
2026-02-17T14:55:56.513966,446119,3.919781,0.0,0.0,192.168.31.108
2026-02-17T14:55:58.473963,448130,3.91875,-0.000206,-5.3e-05,192.168.31.108
2026-02-17T14:56:00.510361,450141,3.918063,-0.000344,-8.8e-05,192.168.31.108
2026-02-17T14:56:02.534910,452152,3.917375,-0.000481,-0.000123,192.168.31.108
2026-02-17T14:56:04.546952,454164,3.916688,-0.000619,-0.000158,192.168.31.108
2026-02-17T14:56:06.558336,456175,3.915657,-0.000825,-0.000211,192.168.31.108
2026-02-17T14:56:08.523415,458187,3.915313,-0.000688,-0.000176,192.168.31.108
2026-02-17T14:56:10.520341,460198,3.914969,-0.000619,-0.000158,192.168.31.108
2026-02-17T14:56:12.605326,462209,3.914625,-0.00055,-0.000141,192.168.31.108
2026-02-17T14:56:14.582242,464221,3.914969,0.0,0.0,192.168.31.108
2026-02-17T14:56:16.623663,466232,3.916,0.0,0.0,192.168.31.108
2026-02-17T14:56:18.561391,468243,3.914969,-0.000206,-5.3e-05,192.168.31.108
2026-02-17T14:56:20.587908,470254,3.913938,-0.000412,-0.000105,192.168.31.108
2026-02-17T14:56:22.634859,472265,3.913938,0.0,0.0,192.168.31.108
2026-02-17T14:56:24.594813,474276,3.914625,0.0,0.0,192.168.31.108
2026-02-17T14:56:26.636100,476287,3.912563,-0.000412,-0.000105,192.168.31.108
2026-02-17T14:56:28.610076,478298,3.911875,-0.00055,-0.000141,192.168.31.108
2026-02-17T14:56:30.666681,480309,3.911188,-0.000688,-0.000176,192.168.31.108
2026-02-17T14:56:32.657236,482320,3.9105,-0.000825,-0.000211,192.168.31.108
2026-02-17T14:56:34.684624,484330,3.9105,0.0,0.0,192.168.31.108
2026-02-17T14:56:36.701032,486342,3.911875,0.0,0.0,192.168.31.108
2026-02-17T14:56:38.710501,488353,3.9105,-0.000275,-7e-05,192.168.31.108
2026-02-17T14:56:40.712101,490364,3.910156,-0.000344,-8.8e-05,192.168.31.108
2026-02-17T14:56:42.735266,492376,3.909469,-0.000481,-0.000123,192.168.31.108
2026-02-17T14:56:44.753784,494387,3.908781,-0.000619,-0.000158,192.168.31.108
2026-02-17T14:56:46.784759,496398,3.908438,-0.000687,-0.000176,192.168.31.108
2026-02-17T14:56:48.765937,498409,3.907063,-0.000688,-0.000176,192.168.31.108
2026-02-17T14:56:50.783500,500420,3.905688,-0.000894,-0.000229,192.168.31.108
2026-02-17T14:56:52.799638,502431,3.906032,0.0,0.0,192.168.31.108
2026-02-17T14:56:54.819628,504442,3.905688,-6.9e-05,-1.8e-05,192.168.31.108
2026-02-17T14:56:56.830398,506452,3.904656,-0.000275,-7e-05,192.168.31.108
2026-02-17T14:56:58.813578,508464,3.905688,0.0,0.0,192.168.31.108
2026-02-17T14:57:00.818415,510475,3.905688,0.0,0.0,192.168.31.108
2026-02-17T14:57:02.807533,512486,3.904656,-0.000206,-5.3e-05,192.168.31.108
2026-02-17T14:57:04.838102,514497,3.904313,-0.000275,-7e-05,192.168.31.108
2026-02-17T14:57:06.851938,516508,3.903625,-0.000412,-0.000106,192.168.31.108
2026-02-17T14:57:08.912235,518519,3.90225,-0.000688,-0.000176,192.168.31.108
2026-02-17T14:57:10.909188,520530,3.901563,-0.000825,-0.000211,192.168.31.108
2026-02-17T14:57:12.940550,522541,3.900875,-0.000756,-0.000194,192.168.31.108
2026-02-17T14:57:14.901797,524552,3.899844,-0.000894,-0.000229,192.168.31.108
2026-02-17T14:57:16.913738,526563,3.900531,0.0,0.0,192.168.31.108
2026-02-17T14:57:18.947076,528574,3.912563,0.0,0.0,192.168.31.108
2026-02-17T14:57:20.919839,530585,3.901219,-0.002269,-0.000582,192.168.31.108
2026-02-17T14:57:22.983598,532596,3.8995,-0.002612,-0.00067,192.168.31.108
2026-02-17T14:57:24.965880,534607,3.899156,-0.002681,-0.000688,192.168.31.108
2026-02-17T14:57:26.936109,536619,3.898469,-0.002819,-0.000723,192.168.31.108
2026-02-17T14:57:28.978479,538630,3.897438,-0.003025,-0.000776,192.168.31.108
2026-02-17T14:57:30.974491,540641,3.896407,-0.000962,-0.000247,192.168.31.108
2026-02-17T14:57:32.974290,542652,3.896063,-0.000688,-0.000176,192.168.31.108
2026-02-17T14:57:34.996814,544663,3.895375,-0.000756,-0.000194,192.168.31.108
2026-02-17T14:57:36.991578,546674,3.895375,0.0,0.0,192.168.31.108
2026-02-17T14:57:39.039184,548685,3.894688,-0.000137,-3.5e-05,192.168.31.108
2026-02-17T14:57:41.079153,550696,3.895031,0.0,0.0,192.168.31.108
2026-02-17T14:57:43.082826,552707,3.895031,0.0,0.0,192.168.31.108
2026-02-17T14:57:45.079456,554718,3.895031,0.0,0.0,192.168.31.108
2026-02-17T14:57:47.112096,556729,3.893656,-0.000275,-7.1e-05,192.168.31.108
2026-02-17T14:57:49.134483,558741,3.893312,-0.000344,-8.8e-05,192.168.31.108
2026-02-17T14:57:51.092286,560752,3.89125,-0.000756,-0.000194,192.168.31.108
2026-02-17T14:57:53.130660,562763,3.891594,0.0,0.0,192.168.31.108
2026-02-17T14:57:55.234843,564774,3.890563,-0.000206,-5.3e-05,192.168.31.108
2026-02-17T14:57:57.138454,566785,3.889188,-0.000481,-0.000124,192.168.31.108
2026-02-17T14:57:59.174487,568796,3.889188,0.0,0.0,192.168.31.108
2026-02-17T14:58:01.192648,570807,3.889875,0.0,0.0,192.168.31.108
2026-02-17T14:58:03.154269,572818,3.889875,0.0,0.0,192.168.31.108
2026-02-17T14:58:05.156914,574829,3.889531,-6.9e-05,-1.8e-05,192.168.31.108
2026-02-17T14:58:07.185784,576840,3.888156,-0.000344,-8.8e-05,192.168.31.108
2026-02-17T14:58:09.200111,578851,3.887813,-0.000413,-0.000106,192.168.31.108
2026-02-17T14:58:11.219770,580863,3.886781,-0.000619,-0.000159,192.168.31.108
2026-02-17T14:58:13.205663,582874,3.885406,-0.000894,-0.00023,192.168.31.108
2026-02-17T14:58:15.247906,584885,3.885406,0.0,0.0,192.168.31.108
2026-02-17T14:58:17.200398,586896,3.884719,-0.000138,-3.5e-05,192.168.31.108
2026-02-17T14:58:19.238339,588907,3.883687,-0.000344,-8.9e-05,192.168.31.108
2026-02-17T14:58:21.229043,590919,3.882313,-0.000619,-0.000159,192.168.31.108
2026-02-17T14:58:23.246177,592930,3.883344,0.0,0.0,192.168.31.108
2026-02-17T14:58:25.275788,594941,3.883687,0.0,0.0,192.168.31.108
2026-02-17T14:58:27.337506,596952,3.881969,-0.000344,-8.9e-05,192.168.31.108
2026-02-17T14:58:29.357025,598963,3.880938,-0.00055,-0.000142,192.168.31.108
2026-02-17T14:58:35.465156,604997,3.878188,-0.0011,-0.000284,192.168.31.108
2026-02-17T14:58:37.379476,607007,3.877156,-0.000962,-0.000248,192.168.31.108
2026-02-17T14:58:39.367393,609019,3.877156,0.0,0.0,192.168.31.108
2026-02-17T14:58:41.361885,611030,3.8775,0.0,0.0,192.168.31.108
2026-02-17T14:58:43.425943,613041,3.875782,-0.000344,-8.9e-05,192.168.31.108
2026-02-17T14:58:51.495620,621086,3.874063,-0.000413,-0.000106,192.168.31.108
2026-02-17T14:58:55.581247,625108,3.872,-0.000825,-0.000213,192.168.31.108
2026-02-17T14:58:57.439865,627119,3.870625,-0.000894,-0.000231,192.168.31.108
2026-02-17T14:58:59.466104,629129,3.869594,-0.000962,-0.000249,192.168.31.108
2026-02-17T14:59:01.516075,631141,3.86925,-0.000962,-0.000249,192.168.31.108
2026-02-17T14:59:03.515885,633152,3.868563,-0.000825,-0.000213,192.168.31.108
2026-02-17T14:59:05.493385,635163,3.868563,0.0,0.0,192.168.31.108
2026-02-17T14:59:07.510818,637174,3.868219,-6.9e-05,-1.8e-05,192.168.31.108
2026-02-17T14:59:09.604247,639185,3.867188,-0.000275,-7.1e-05,192.168.31.108
2026-02-17T14:59:11.526840,641196,3.8665,-0.000413,-0.000107,192.168.31.108
2026-02-17T14:59:13.539002,643207,3.865469,-0.000619,-0.00016,192.168.31.108
2026-02-17T14:59:15.552817,645218,3.86375,-0.000962,-0.000249,192.168.31.108
2026-02-17T14:59:17.599256,647229,3.863406,-0.000962,-0.000249,192.168.31.108
2026-02-17T14:59:19.591457,649240,3.861688,-0.0011,-0.000285,192.168.31.108
2026-02-17T14:59:21.590024,651250,3.861344,-0.001031,-0.000267,192.168.31.108
2026-02-17T14:59:23.591598,653262,3.860313,-0.001031,-0.000267,192.168.31.108
2026-02-17T14:59:25.632893,655273,3.859969,-0.000756,-0.000196,192.168.31.108
2026-02-17T14:59:27.599256,657284,3.859969,0.0,0.0,192.168.31.108
2026-02-17T14:59:29.662380,659296,3.859969,0.0,0.0,192.168.31.108
2026-02-17T14:59:31.659862,661307,3.85825,-0.000344,-8.9e-05,192.168.31.108
2026-02-17T14:59:33.658930,663318,3.857219,-0.00055,-0.000143,192.168.31.108
2026-02-17T14:59:37.786183,667340,3.854125,-0.001169,-0.000303,192.168.31.108
2026-02-17T14:59:39.710329,669351,3.853094,-0.001375,-0.000357,192.168.31.108
2026-02-17T14:59:41.727652,671362,3.852063,-0.001238,-0.000321,192.168.31.108
2026-02-17T14:59:43.717991,673373,3.852063,0.0,0.0,192.168.31.108
2026-02-17T14:59:45.773042,675384,3.851719,-6.9e-05,-1.8e-05,192.168.31.108
2026-02-17T14:59:47.704295,677395,3.850344,-0.000344,-8.9e-05,192.168.31.108
2026-02-17T14:59:49.836903,679405,3.849313,-0.00055,-0.000143,192.168.31.108
2026-02-17T14:59:51.825969,681417,3.848969,-0.000619,-0.000161,192.168.31.108
2026-02-17T14:59:53.762723,683428,3.84725,-0.000962,-0.00025,192.168.31.108
2026-02-17T14:59:55.824012,685439,3.846563,-0.001031,-0.000268,192.168.31.108
2026-02-17T14:59:57.766325,687451,3.845531,-0.000962,-0.00025,192.168.31.108
2026-02-17T15:00:03.955015,693484,3.84175,-0.0011,-0.000286,192.168.31.108
2026-02-17T15:00:05.855526,695495,3.840375,-0.001237,-0.000322,192.168.31.108
2026-02-17T15:00:07.904547,697506,3.839688,-0.001169,-0.000304,192.168.31.108
2026-02-17T15:00:09.875819,699517,3.839344,-0.000962,-0.000251,192.168.31.108
2026-02-17T15:00:11.856696,701527,3.839344,0.0,0.0,192.168.31.108
2026-02-17T15:00:13.900105,703539,3.838313,-0.000206,-5.4e-05,192.168.31.108
2026-02-17T15:00:15.875565,705550,3.83625,-0.000619,-0.000161,192.168.31.108
2026-02-17T15:00:17.913408,707560,3.835219,-0.000825,-0.000215,192.168.31.108
2026-02-17T15:00:19.909903,709572,3.823875,-0.003094,-0.000809,192.168.31.108
2026-02-17T15:00:21.927361,711583,3.822844,-0.0033,-0.000863,192.168.31.108
2026-02-17T15:00:24.014614,713594,3.8225,-0.003162,-0.000827,192.168.31.108
2026-02-17T15:00:25.972064,715605,3.820438,-0.003163,-0.000828,192.168.31.108
2026-02-17T15:00:27.959215,717616,3.820094,-0.003025,-0.000792,192.168.31.108
2026-02-17T15:00:29.938672,719627,3.819406,-0.000894,-0.000234,192.168.31.108
2026-02-17T15:00:32.009201,721638,3.818719,-0.000825,-0.000216,192.168.31.108
2026-02-17T15:00:34.012017,723649,3.817688,-0.000962,-0.000252,192.168.31.108
2026-02-17T15:00:36.028965,725661,3.817344,-0.000619,-0.000162,192.168.31.108
2026-02-17T15:00:38.001291,727672,3.815625,-0.000894,-0.000234,192.168.31.108
2026-02-17T15:00:40.022682,729683,3.81425,-0.001031,-0.00027,192.168.31.108
2026-02-17T15:00:42.035652,731695,3.811844,-0.001375,-0.000361,192.168.31.108
2026-02-17T15:00:44.064985,733706,3.81975,0.0,0.0,192.168.31.108
2026-02-17T15:00:46.060893,735717,3.820094,0.0,0.0,192.168.31.108
2026-02-17T15:00:48.063579,737728,3.818375,-0.000344,-9e-05,192.168.31.108
2026-02-17T15:00:50.048717,739739,3.817,-0.000619,-0.000162,192.168.31.108
2026-02-17T15:00:52.238259,741751,3.816313,-0.000756,-0.000198,192.168.31.108
